,score,n_frames,min_coef
28,0.9169826479960136,3,0.6000000000000001
51,0.9131308081602041,5,0.7000000000000001
52,0.9121120027243981,5,0.8
78,0.9100296368179148,8,0.1
2,0.9098947218735651,1,1.0
12,0.9092322322239996,2,0.1
53,0.9088324717646739,5,0.9
63,0.9074856428649689,6,0.8
1,0.907259777427654,1,1.0
88,0.9070793644691035,9,0.0
44,0.906469660109608,5,0.0
84,0.9062285972733732,8,0.7000000000000001
43,0.905140750996971,4,1.0
56,0.9047941602640481,6,0.1
59,0.9046729982173021,6,0.4
40,0.9044967624034819,4,0.7000000000000001
4,0.9041344057454456,1,1.0
17,0.9035459295423374,2,0.6000000000000001
20,0.9028368190872993,2,0.9
104,0.9022044476755638,10,0.5
6,0.9016699330235299,1,1.0
79,0.9007964046131984,8,0.2
70,0.9006557974228814,7,0.4
61,0.9006078338788445,6,0.6000000000000001
107,0.9004491305793202,10,0.8
72,0.8997536031014102,7,0.6000000000000001
34,0.8991061875810707,4,0.1
24,0.8987543023301816,3,0.2
29,0.8985189926290358,3,0.7000000000000001
83,0.8984225949004994,8,0.6000000000000001
69,0.8979219379828838,7,0.30000000000000004
65,0.8978864530768259,6,1.0
32,0.8978089952312477,3,1.0
95,0.8976453323754348,9,0.7000000000000001
93,0.8968927131139564,9,0.5
30,0.8963174130777285,3,0.8
60,0.8959996452575367,6,0.5
7,0.8957160161816633,1,1.0
77,0.8948382143973422,8,0.0
64,0.8945153069686869,6,0.9
26,0.8940024016465673,3,0.4
54,0.8934528304625907,5,1.0
33,0.8932611370614166,4,0.0
39,0.8931801058024318,4,0.6000000000000001
96,0.8930893325267192,9,0.8
87,0.8930377180522704,8,1.0
55,0.8930117320951589,6,0.0
75,0.8929929484895125,7,0.9
31,0.8928540438466539,3,0.9
3,0.8922417409158736,1,1.0
14,0.8920480379040795,2,0.30000000000000004
67,0.8919738321189115,7,0.1
47,0.8919418746066924,5,0.30000000000000004
49,0.891115197178707,5,0.5
68,0.891007815090813,7,0.2
18,0.8908286968941462,2,0.7000000000000001
73,0.8906062903774987,7,0.7000000000000001
100,0.8905273319221294,10,0.1
27,0.8904601656821413,3,0.5
81,0.8898873303733378,8,0.4
35,0.8895120275355513,4,0.2
10,0.8894485323533647,1,1.0
66,0.8889690354829801,7,0.0
15,0.8885667385198307,2,0.4
22,0.8877762217663696,3,0.0
46,0.8874913124832933,5,0.2
91,0.8874042637747094,9,0.30000000000000004
71,0.8868398324173572,7,0.5
0,0.8864774472838988,1,1.0
58,0.8863378224549813,6,0.30000000000000004
57,0.8862780634591518,6,0.2
38,0.8862404527756388,4,0.5
25,0.8845956198661199,3,0.30000000000000004
23,0.8843837996936201,3,0.1
45,0.8842505337332748,5,0.1
50,0.8835272152343039,5,0.6000000000000001
37,0.882986895877754,4,0.4
21,0.882339160587906,2,1.0
76,0.8819810659132973,7,1.0
13,0.8815067423252255,2,0.2
41,0.8811834764920828,4,0.8
98,0.8810718277538058,9,1.0
94,0.8810376967197678,9,0.6000000000000001
11,0.8801420794001926,2,0.0
42,0.8795878659992731,4,0.9
48,0.8791249159466398,5,0.4
99,0.8786036500593276,10,0.0
9,0.8784683705770107,1,1.0
74,0.8779814875785867,7,0.8
90,0.8760194791148719,9,0.2
8,0.8756154964636969,1,1.0
5,0.8752161034998563,1,1.0
108,0.8751600917571093,10,0.9
16,0.8748205220733624,2,0.5
82,0.8747484573186364,8,0.5
36,0.8744372279147816,4,0.30000000000000004
19,0.8743627006661244,2,0.8
103,0.874361102589449,10,0.4
62,0.8705283081598998,6,0.7000000000000001
80,0.8697719284099495,8,0.30000000000000004
89,0.869710420812783,9,0.1
101,0.86773262297328,10,0.2
109,0.8649912811392223,10,1.0
85,0.8635832783065747,8,0.8
92,0.8632770096284655,9,0.4
102,0.8557523811863262,10,0.30000000000000004
105,0.8495789046212092,10,0.6000000000000001
86,0.8488391217681659,8,0.9
106,0.8459646055801843,10,0.7000000000000001
97,0.8256392556039046,9,0.9
